FID	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
5230352	-15.1352	3.30136	-3.0143	-0.168881	-5.42854	0.302702	-0.55048	-1.63331	2.02842	4.5149
1096905	-13.4267	4.07723	-6.30559	2.10707	-8.21157	-0.494865	1.15123	-5.31843	4.58191	2.02702
5631025	-11.8593	3.66529	2.06402	2.15871	-7.30149	-2.46243	3.27042	-0.464299	2.85685	0.0786661
1337001	-14.3634	2.09925	-2.24003	0.821003	-5.64871	1.98226	0.244144	-0.74507	0.865768	-1.31954
5231407	-13.9164	6.00073	-4.4033	1.50958	1.71736	-1.65698	1.55037	-2.90184	-12.0655	0.611618
4744563	-12.2039	6.121	-1.76429	2.97815	4.97759	-1.13805	-0.543833	0.166347	-0.0641202	-3.53815
4014759	-3.5219	-0.356408	4.74217	-22.1484	-0.928409	-1.21254	-4.16251	-2.78593	2.2805	1.80286
4519086	-10.6474	5.24017	0.0686015	-0.452132	-0.288217	0.736989	3.67646	-2.46923	1.52973	-4.61695
5352155	204.277	35.5869	-3.17334	1.6189	-8.74719	0.353359	-1.18289	6.02269	0.489102	-4.60873
5317553	-9.01192	-0.0607141	0.101057	-1.97367	-11.1373	-1.17597	0.563961	3.04591	-1.26316	1.71893
2610365	-11.985	5.25353	-1.02239	2.3603	-5.53894	2.4396	0.930793	-3.05391	-3.11286	-0.0805052
3018567	-11.2695	2.75597	-3.34267	-0.511661	-5.18909	-0.644082	0.825352	-1.18691	1.15564	0.929213
2877984	-12.2545	2.73602	-2.39675	3.44958	9.36097	-1.2121	1.51839	-0.666367	2.39655	-0.409729
3158058	-12.6289	4.51732	-1.37648	3.59717	3.6076	1.52985	-2.29883	1.03525	-12.9987	1.04278
2908974	-13.0206	6.67915	-2.55571	1.10873	-10.0146	1.0575	0.905375	-4.06789	4.53101	0.861017
5548155	-10.2001	5.0382	-3.5681	2.83431	8.80993	-2.987	-2.53141	1.33008	3.36458	-2.91107
1762296	-11.8384	3.92948	-2.05051	5.09314	3.31869	-2.11795	0.0872262	-3.36925	1.83835	0.247307
4263193	404.778	76.6455	-5.61913	5.20591	-1.08343	-0.723831	-4.44974	-1.35278	-1.82231	5.15746
2442637	-11.6041	4.78987	-2.65125	3.28574	5.32624	-0.598361	-0.627934	0.0409514	1.60103	-1.16422
1859094	-15.334	4.42028	-2.18683	2.58022	1.03159	-0.882871	0.31016	-0.505321	-1.84776	1.05491
2927189	377.633	70.9367	-6.99563	6.56329	2.0696	1.17881	0.213101	1.58255	-1.71667	-0.71332
5132577	-13.3836	6.26608	-0.1934	5.01792	13.8217	-4.10644	-0.506842	3.46757	2.69618	-4.38108
4347332	-13.9219	6.82997	-1.9233	-1.16634	-2.6645	-0.946326	0.216039	-3.72337	0.815306	0.726564
4362748	-12.3365	6.50031	-2.41289	2.83111	-8.34446	-2.47237	-0.12186	-4.34319	4.3066	2.57359
3456086	-14.1446	4.03024	-2.17757	0.900424	-1.70405	1.33738	-0.0238173	-0.138717	-5.43087	-0.0567782
5085960	-13.7705	3.34208	1.30227	1.34242	-8.05337	-0.866712	2.33256	-1.3337	0.943572	-3.2668
2728908	-11.391	5.7239	-2.1246	4.11849	4.26426	1.12601	-1.58149	0.850201	1.68188	0.67186
3037014	-14.4168	2.68773	-2.3696	4.50908	1.97136	-2.39212	-1.92197	-2.42198	2.53875	-0.00695949
5898505	-10.8191	2.82258	-4.35059	-1.38613	-7.94646	-0.592984	-0.971624	-4.14376	5.63742	6.02203
1302470	-12.6878	4.47117	-0.783569	3.66965	6.60233	2.07901	-0.781577	1.28321	1.4134	-0.267073
1094263	-13.4076	2.85592	-3.66594	11.6922	30.5087	3.77447	-1.46427	1.6053	5.79793	-1.45088
3802619	84.7621	21.3685	-2.31279	2.05351	1.57175	3.66255	0.931925	-2.11386	-5.40554	3.06628
3213369	-15.1315	2.07341	-2.97871	0.0736906	-1.59553	3.30357	-4.31218	1.05702	-1.33535	-1.42274
3504855	-16.0205	4.26427	-5.15799	4.34931	-8.08594	0.341611	-5.28368	2.76808	3.28772	0.604754
5409666	-12.1203	2.59161	-1.0112	3.24765	-1.24055	1.08353	-2.29756	-1.56212	-2.90589	-0.0332222
4514691	-12.6018	4.35327	-3.63568	3.42536	2.50118	-1.38653	-1.63885	2.23421	3.41369	1.93455
4850569	-7.9448	3.5355	-0.487332	-3.09515	-4.30866	-2.24193	-0.471344	-1.55787	-1.12492	0.644305
3897392	-10.2408	4.25377	-2.92425	1.32774	-6.1983	-0.709049	0.574283	-3.66905	0.0122395	-0.365215
2369345	-11.4907	4.78212	-2.29509	-0.519916	0.600299	-0.156526	2.67354	1.3475	0.52703	-2.04452
1457537	-13.3574	4.49781	-1.08464	-1.25806	-6.99058	0.399049	-0.730947	1.94826	0.0917238	-2.36001
2307015	-12.5667	3.60924	2.36706	-3.06551	-7.1182	-3.22344	-0.577339	-4.11643	3.98121	-1.04427
1415212	-12.7677	2.52503	-1.15595	-2.3317	-9.42792	-0.970752	2.7781	-0.62742	2.18362	-4.20477
2520515	-11.3084	4.13026	-1.80188	-0.874511	-3.47177	-1.33317	-0.397383	0.441229	0.404678	-0.326374
5120999	-13.1543	4.50938	-2.03432	7.3863	14.6176	-1.73808	-1.17931	3.44307	3.16312	-1.35094
5505454	-14.9306	4.54767	-0.205012	5.49069	12.3741	2.03944	0.621452	1.54932	-0.117547	-3.21421
2208774	-14.0326	1.87495	-1.83835	1.39449	-6.074	-1.82854	-1.44512	-3.45432	3.24674	-0.917985
5736593	-14.0562	4.03621	-2.10756	-1.38435	-9.08559	-2.92667	-0.333335	-1.72836	4.87554	4.1825
2611024	-12.1371	2.84044	-3.0593	-3.30466	-2.8728	-0.33833	1.32992	-3.01754	1.3094	-2.62774
1251037	-12.6014	3.58476	-0.766343	2.55984	0.235854	-1.63265	0.367204	-0.134561	-9.67904	1.88892
5867217	-9.38634	3.13517	-1.90439	-0.613392	-5.49088	0.704162	-0.0498912	1.76162	2.18317	-1.71984
3363144	-14.2954	3.72118	-4.34459	5.2634	13.6378	0.833255	-0.451748	0.78377	3.75241	-3.33262
3586718	-11.2088	2.4873	-0.299821	0.883043	-0.519399	-0.624958	2.28202	1.31681	2.57996	-2.85209
3902952	-10.2417	5.61965	0.184488	2.59296	-5.62354	0.813101	0.675827	1.09184	2.6097	-0.31686
2670873	102.31	-147.072	88.6914	30.7232	-8.01383	-5.4843	-4.50125	-9.01022	-2.22735	-26.6213
1472512	-9.66703	3.76636	-2.68476	8.82664	25.8598	-2.64027	1.08404	3.22622	0.725592	0.753152
2070497	-12.2095	2.96162	-1.31666	7.53561	13.433	1.22772	-1.92819	1.28291	5.97377	-1.75779
2463883	-12.045	2.7691	-2.77228	3.54177	-2.36804	0.278329	1.5604	-0.769476	-0.580599	0.700765
3526795	-13.482	2.61886	1.15475	-1.76663	-7.90262	1.82556	-4.0609	4.10801	-3.1265	2.65651
3010274	-13.5713	3.77143	0.960564	1.58916	-7.97802	-0.7303	0.449861	-0.776644	-1.38651	-1.69593
2131505	-13.039	4.41261	1.41665	-0.412625	-4.3858	-1.27824	0.71221	1.55718	-4.15901	-1.69733
1911577	-12.9309	5.28818	-3.32171	-0.576348	3.56938	1.60503	-0.963034	5.05573	2.80147	-1.4793
4602432	-12.261	3.89008	-2.95218	1.00729	-6.23504	0.499768	-0.850299	-3.83226	1.75991	2.37208
3110999	-10.0972	4.16262	-1.54021	-3.44257	-11.8571	4.85302	-8.71999	10.745	-0.618244	-1.44434
1837787	-11.5375	1.73089	0.571948	-2.95675	-4.60043	-2.11151	-1.04355	-1.09337	0.00564575	0.842447
2851012	-13.3978	7.66935	-0.959034	-1.51111	1.82848	-0.1365	1.23033	-1.64913	0.891466	4.44872
5684493	-11.679	4.32338	0.643462	2.30098	-5.61674	1.47212	1.58454	2.02575	-4.00868	1.44101
1962295	-14.229	4.43214	-3.55322	4.71112	12.1798	1.93018	2.00178	0.842391	-1.41167	3.10652
4929958	-13.6294	3.27595	-1.97866	3.39878	-0.0490051	0.179745	1.78334	-0.603686	-1.10862	-0.846902
3297105	-11.0051	3.89973	-2.15102	0.781363	-3.76143	1.78816	2.70002	-0.796542	0.00267144	-1.26105
5375263	-12.7089	4.64353	-0.274593	2.75765	6.66173	-1.79751	0.0434554	-0.216475	3.27612	-3.53757
1379717	-10.2434	3.47937	-1.87642	1.94124	6.10725	-0.0637526	0.0552903	2.50982	1.71598	-2.60486
5860577	-14.9085	5.60255	-3.52027	6.53891	14.9264	-1.6555	-0.390512	-2.0773	2.96463	0.651628
5020790	-11.7019	1.17428	-0.0654914	-1.73196	-6.36832	-2.56689	0.7077	-3.07493	3.41063	-0.287661
4340837	-11.4047	4.76714	-4.26116	3.26502	0.609513	-1.40683	0.669707	-3.08831	-16.0946	2.20622
5769765	-7.31239	-1.42639	1.44106	4.55533	-0.302612	-1.40351	-1.28041	-0.183305	0.449421	0.153409
5428841	-11.2463	3.722	-0.718828	3.35235	-1.61506	-0.04393	-1.38437	-2.05026	0.45322	1.73311
4725826	-13.9821	2.74111	-3.67471	5.25315	-0.569536	-2.10111	2.53076	-3.45982	1.42633	1.31212
5229490	-13.3116	2.83634	-3.95444	3.50616	16.2266	-1.88563	0.81992	1.33055	2.23634	-3.95893
2582944	-11.3054	3.35265	-1.07428	3.90563	3.09767	-0.435112	-2.70121	0.827157	-2.18844	-1.49826
5241781	-13.3301	4.79908	-0.480697	6.84877	12.9807	-4.66849	2.75122	1.48611	3.75602	0.0401556
3190272	-12.7813	4.54531	-3.24312	3.52585	8.86735	1.20847	-1.63044	0.195444	4.97482	-4.2215
3460236	173.836	32.8323	-5.04004	4.46908	10.4341	1.67569	-1.62396	-0.312302	1.77266	0.329196
3222020	-10.872	2.86869	-2.25904	1.88778	-2.62579	-1.40658	2.77989	-0.26401	3.38805	-1.5275
5624014	-14.5054	3.47904	-2.13391	1.36342	-1.31802	-1.88809	0.313204	-2.09563	6.45951	-1.21145
5752302	-9.54088	1.42388	-1.61861	-2.00359	-0.668163	3.79549	1.06592	-0.23452	0.0241831	-2.20069
3753102	-11.5948	6.85287	-0.713603	-1.35982	-3.68355	3.67313	-0.594974	3.84739	-3.20912	-1.32506
5750522	-12.3244	4.25889	-2.56195	-0.340368	-9.14193	-1.19649	-2.38323	-2.1492	2.02805	4.68677
1412220	-13.7514	2.36765	-0.990809	3.17508	2.59959	0.517568	2.38214	-0.885829	1.90453	0.643288
5907122	-11.009	-0.348571	-0.524312	2.91713	0.350997	-0.640862	1.71553	0.737518	-2.39267	-0.871605
2375804	-14.3991	5.56601	-2.20576	7.13188	17.4761	1.85482	-1.36854	-0.17668	0.492128	-1.11125
5265814	-12.7122	4.78566	-2.74717	1.08968	-3.40404	-2.55479	0.19792	-2.38874	6.83618	2.72851
3594169	-11.1862	3.46859	0.829272	-0.888636	-5.2728	-1.86045	2.19405	-0.425885	1.87376	0.185404
4811169	-11.0389	6.4132	-3.38784	-2.12767	-2.48603	2.91382	0.457766	-0.777363	0.145633	-4.47532
3436996	-13.792	6.39341	-2.03806	7.48149	11.5492	0.166352	-3.9938	2.51439	6.47974	-3.63099
5999162	-4.80505	-8.61368	-3.44986	9.33082	8.9897	1.04061	-0.635181	1.48256	0.426423	-2.45848
4032941	-11.2044	2.75583	-0.52849	-0.216555	-3.10022	-1.62063	2.8591	-2.58872	4.00339	1.30763
5523265	-9.54557	3.25184	-2.42605	-1.42341	-4.1692	-3.27489	0.777099	-1.37506	0.88705	2.85669
3411937	-11.3451	2.40571	-2.40901	1.3297	-1.10707	-2.76663	-1.81736	1.08145	-1.41693	-0.491542
3756925	-1.05743	-3.67821	7.31441	-22.568	8.69242	2.54782	13.4276	8.34921	0.562329	-5.08173
4447803	-5.74752	-0.573267	5.65787	-15.2036	-2.78508	6.17964	-10.2572	9.60406	-1.26647	-4.93394
3928970	-12.8457	3.20852	0.331331	-0.313692	-4.58188	-1.44842	-0.594669	1.49951	-0.350675	4.37724
1983615	-10.0086	0.809928	-1.03575	2.10996	-3.89851	1.08454	-0.502905	1.06249	3.36607	-1.60906
4901468	-12.1056	2.57214	-0.610633	1.08837	-6.99059	-2.54013	2.27644	-2.10032	-0.501217	-1.42401
3608679	-11.5196	5.25954	-3.0531	-0.540959	-7.36049	0.00859766	-3.34858	-2.72625	0.0737671	2.10353
4103670	-12.2258	4.40765	-1.8239	1.46826	-7.67569	-1.32109	-0.445636	-2.68184	-0.416689	3.02874
3349796	-13.3551	5.32109	-3.97149	2.51796	-1.39903	0.369642	1.96961	-1.82303	2.62455	-0.0372314
2737615	-15.7238	4.67344	-3.26477	0.842691	3.15657	-2.91591	2.23254	0.142956	-2.62907	-0.850971
5692294	-10.9522	5.54632	-4.03437	-0.580166	-4.99514	-0.984259	0.594365	-2.61645	1.82356	-0.746119
1879726	-13.3031	2.0949	-1.07434	2.05437	-0.951994	-3.18339	-0.743781	0.838584	0.0605825	-1.94946
5408609	-13.0132	3.07129	-1.66055	2.89183	13.9715	-0.656805	4.90155	-0.246949	-0.916463	-1.0427
2973142	-13.6806	1.4649	-2.08428	2.90194	-9.19932	0.283228	-1.67555	-3.26844	1.42257	0.891713
4625813	-12.473	3.92023	-2.3047	-2.35414	-8.64352	1.699	3.5716	0.844916	0.947794	0.311122
4250481	-12.2035	5.10643	-1.6749	1.0459	8.75129	-1.98554	1.0315	0.309074	2.69518	0.652681
5165381	-15.1328	3.75567	-2.33367	5.65677	10.1838	0.41705	0.0977421	0.691929	0.365752	-2.26784
1583504	-12.3613	2.11478	-2.1827	1.99688	12.8661	-0.207493	0.373307	-0.0224458	1.92887	-1.37454
2984477	-12.0563	0.882717	-3.71796	4.66659	0.78172	1.52811	0.556277	-0.0563046	4.36952	2.03493
3002163	-13.3619	7.0375	-1.39341	6.71288	3.95324	2.35116	-0.126953	-1.54648	-3.17084	3.80587
1054135	-12.0676	0.504794	-1.61303	3.85445	-5.91857	-2.64275	-2.32397	-3.30128	1.02785	5.46269
5500632	-14.208	2.09216	-2.84858	5.36308	4.05835	-2.58047	0.965022	0.884239	-16.6548	-0.707972
3891382	104.403	-147.691	87.7962	29.6838	-7.8362	-8.41797	-7.24445	-11.92	-3.43895	-29.2843
3152724	-12.2508	2.72603	1.7645	-0.446544	2.73383	-1.41907	0.966614	-0.667041	-14.0297	1.37444
4254842	-16.7221	3.14947	-1.58695	3.87599	10.5907	-1.99027	-2.33004	-0.655618	3.41815	-4.37487
3136136	-12.6095	3.25538	-2.99845	1.89692	-0.142344	-1.38971	0.0322224	-1.87493	4.4929	-2.18298
1376288	-11.887	4.77116	-2.3501	3.0027	4.18432	1.45819	-1.06527	1.91046	-10.3014	1.22897
6025829	-13.8028	4.10774	-1.11913	4.363	7.99147	-1.15334	-0.736714	3.26607	4.02352	-1.43377
1737805	-13.0117	3.63305	-3.85021	3.6456	13.738	-2.41576	2.14807	1.37706	5.21728	0.251585
4662737	-12.3413	1.64939	-0.628389	8.32211	27.6952	0.468426	-1.66136	2.00279	5.70887	-0.191682
3808908	-12.0722	4.81829	0.791813	-1.91467	-6.40138	-1.03521	1.57361	0.145929	0.472388	-2.11121
2833246	-14.8293	3.34135	-2.30477	0.35876	-5.01441	-2.42421	0.507474	-4.66721	2.95478	-0.369563
3795123	-14.694	3.56185	-3.74598	2.51979	-1.02104	0.0688357	-1.29733	-1.07758	1.95433	-3.88712
2891822	-11.5814	4.47402	-2.92899	0.741861	-8.56078	0.266723	0.318012	1.68869	3.10488	3.89806
2461801	-12.0318	4.28233	-2.54637	-0.971874	0.0107957	-3.25215	-1.19849	-1.82709	2.53665	2.83361
4302654	-11.3295	1.68149	-2.77995	-0.800321	-6.72182	-0.448614	-0.210236	-0.791291	-0.090049	-1.28565
3650601	-10.9228	3.00497	1.26287	-1.3491	-0.635842	-2.20427	2.27982	-6.0486	-11.8338	3.42891
2008296	163.22	-269.809	-124.653	-11.1073	1.13304	10.677	2.11736	-5.17014	3.49082	3.48984
4693694	-13.522	6.30104	-2.92352	-0.14125	-7.78571	-0.933065	-0.0236253	-1.71943	-0.0291081	2.82187
4266988	-3.44673	-15.6161	-12.3236	11.5836	-15.5619	17.4918	-23.6753	15.8608	1.68834	0.494237
2351435	-13.2806	2.46894	-2.56449	2.75886	7.28753	-0.697161	-3.78152	-0.997932	-2.55807	-0.601421
4912378	-12.5164	1.28627	-3.84187	4.89662	8.85101	-0.27077	-1.25391	-1.37664	-24.4125	7.67865
1365645	-8.04572	4.05652	-1.12579	-1.01961	-7.10523	1.77015	2.3548	-1.44806	0.112157	2.03746
5847656	-7.21271	0.869428	2.5853	0.432018	-8.03113	-3.59508	2.44048	-2.22438	-1.26735	-0.235789
4612132	-12.7207	3.45747	-1.17758	-0.464109	-3.1049	1.62405	0.327859	-2.89207	-2.57436	-1.29935
1378352	-11.892	2.11566	1.02333	2.03103	-2.17294	0.220263	1.72639	-2.12148	2.01556	1.65996
3800501	-8.83158	2.83904	-4.69213	-3.6594	-7.66302	-1.06717	0.670108	2.91824	2.53443	-2.42889
4925293	-12.7288	4.00685	0.691694	1.54878	1.67159	-2.46836	-0.53847	-0.282393	3.13574	-3.8696
3561873	-13.797	2.0339	-1.17679	2.13519	-3.53693	-0.169731	-1.45419	-0.581819	-6.10738	-1.5782
5644269	-11.997	4.52211	-0.209515	2.37983	7.66423	0.0615508	3.70956	2.409	-0.331313	-4.70625
1763848	-12.7641	4.28737	-1.76698	-0.167879	-8.99045	-1.5309	3.28464	-0.981218	1.45385	0.479877
1253910	-10.8111	1.54457	-2.02283	-2.51598	-5.30335	0.940197	1.57849	-2.81535	0.0438496	-5.31519
1008096	-9.84902	4.4763	-4.24979	-0.295159	-7.11771	2.78553	2.0156	-0.0319526	0.354054	-0.102774
3787532	-13.1728	3.55066	-3.58025	3.35689	-5.74233	-0.997835	0.938596	-2.25877	4.27267	0.956161
3276792	15.8113	-31.4101	-11.3483	-4.3138	-2.82045	-2.0082	0.547033	-0.600113	-2.53732	-6.35831
1980088	-15.7805	3.15061	-1.84109	8.20325	25.5892	0.818432	0.0149138	-0.0890185	0.190461	2.27718
2317481	77.0951	-107.296	75.3883	10.0953	-2.54316	0.351494	5.68029	0.323164	-0.828592	-5.63743
5901555	-13.3971	5.72665	-2.18605	1.94263	-4.4156	-1.12397	-0.634902	-1.97767	-0.555592	2.26953
4489978	-13.5275	4.51982	-2.25543	2.13491	-7.62964	-2.64608	2.11106	-3.38092	2.37875	1.95469
2939723	-10.6565	3.42046	-2.80254	-0.129261	-9.6672	0.140877	1.11799	-0.273739	3.4858	2.97179
1499868	-12.6098	6.77826	-1.53613	1.80385	-5.33942	-0.366006	1.84138	-3.37331	3.81347	-0.345265
4052627	7.71074	3.86105	5.34148	-28.4111	2.06507	0.329272	18.0191	0.995221	-6.70358	-14.8724
2432760	-12.4407	4.9748	-1.46444	-0.811165	0.316454	-0.0496037	-4.17812	3.9961	1.13791	0.542212
4937313	-9.49842	3.97683	-5.1958	1.94484	-6.10051	1.50244	-1.69599	-1.1133	-0.241121	3.2333
4993538	-14.4437	4.36085	-2.99265	1.03847	-3.09987	-1.12329	-0.908106	-1.03983	2.26237	-2.43918
3657331	-12.339	4.92398	0.150249	-0.839721	-4.48744	-2.78766	-1.35508	0.0926756	-0.0375057	1.64308
3404128	-12.7197	3.65526	-2.24457	-1.37351	-6.09198	-0.92644	-0.411543	0.549604	-3.52428	2.71782
3375942	-12.9593	3.80275	-3.09831	1.41151	5.13875	1.03142	-1.68291	-3.0488	0.459392	-0.47822
5675900	-11.3397	0.492108	-2.38246	-1.89634	-7.4342	3.85352	-0.892388	1.69878	1.87697	-2.73846
2498017	-8.06454	-2.20018	-0.977947	-1.49073	-9.745	22.6498	-33.146	37.0354	-5.49483	-7.80615
1607596	-14.2029	5.71993	-1.41993	-2.42046	-3.64039	-1.57296	-0.795583	-0.345584	0.734889	-1.55061
5007071	1.03026	-10.2071	7.65717	-11.6267	-0.917885	-3.27431	0.590248	-7.96244	-2.17999	-5.24073
2980955	181.916	35.4073	-2.97002	1.4739	-4.39175	-0.268233	0.811465	-2.59263	0.175414	1.66986
4357277	30.5296	-32.3832	53.5839	-50.4277	10.4364	9.27284	26.0119	22.2921	4.75025	28.2653
3580585	-10.8142	5.65396	-5.38507	0.764393	4.38688	1.90216	-0.150649	0.234491	0.742066	-3.0623
4769429	-12.8134	5.67698	-4.41015	3.83913	7.11887	0.941477	-1.41064	-0.764045	-1.03411	1.34772
3918461	-12.1606	3.55429	-0.379426	2.53911	-3.49967	-2.19017	0.588732	-2.01899	1.44126	-2.52468
3497715	-9.72766	3.78928	0.292804	-3.44537	-4.30842	-2.98756	1.3006	-2.19353	-1.3237	0.843097
4029342	-10.4669	3.16164	2.79642	-1.98864	-0.536288	2.31764	1.9786	0.22292	0.522319	1.71711
5856961	-14.0133	4.28003	-2.91118	8.63053	22.0185	-0.322661	-2.26451	1.58008	2.35958	-0.335491
2438603	-10.5147	5.25277	-1.16447	0.272059	-3.49132	0.200327	0.959536	-1.2315	0.603888	0.858186
4215246	-9.72114	3.84023	-2.00935	2.00977	0.178593	-1.42137	1.35699	-0.109547	-0.545653	-1.55604
5925708	-12.7042	5.19935	-0.296459	1.31751	-2.78288	0.016117	0.951186	-1.58266	4.27111	-2.95616
5218033	-11.8723	5.59811	-1.31729	-3.06333	-6.19382	-0.154705	0.128327	-2.18009	1.42082	-0.961336
2486738	-13.288	3.38154	0.482197	-0.500131	-5.32062	2.00922	-0.734119	0.221037	0.280636	-1.83432
1439850	-12.0773	2.02476	-2.10923	1.15391	-2.83879	0.776687	2.73212	0.668598	3.24433	-0.615522
1313021	-11.7137	5.53306	-2.63504	2.2846	6.27147	-0.111481	1.4669	2.74523	-2.93242	1.68197
3907890	-12.2588	4.23225	-2.07141	1.26905	-1.60012	0.296886	1.27981	1.97943	2.5485	0.926391
3733753	-14.4262	3.75259	-5.05282	5.28693	9.18418	-0.122221	-2.56367	-0.265287	2.49926	-4.35928
5996221	-14.5674	2.42648	-2.74939	1.51919	-6.62196	-3.87766	2.88916	-4.13736	-0.23241	3.15616
1431183	-11.8377	4.30913	-0.0302142	4.58944	9.71616	-0.0646364	0.375507	0.909259	2.29083	-2.21762
1641624	-9.96592	6.65522	-1.06708	-2.67288	-3.35918	-0.331102	1.06041	-1.72168	1.20986	-4.44175
3092083	-8.4624	5.04455	2.74302	-17.2027	-0.668322	0.587355	10.0297	3.93066	-3.04443	-8.07763
2410242	-11.7409	4.22476	-2.76416	-0.0359554	-8.12639	-1.04605	0.458021	-1.39781	3.2315	0.757835
2302080	-13.2415	2.90976	-0.0844246	-4.09869	-1.49438	-2.7196	2.70012	0.315896	0.0366996	0.31122
5387673	-10.2721	2.15663	-3.5499	0.533663	-3.69261	1.00441	0.465522	-0.857589	3.43002	-4.80508
1544553	-11.6819	3.4551	-2.14339	0.453567	-5.65963	-0.915147	0.611568	-1.51351	-0.261273	-0.417823
5895819	-12.761	6.49386	-3.05261	-0.887757	-0.0969635	0.73852	0.823386	-0.343672	4.06099	0.453532
4041869	-12.1767	1.57525	-1.11936	0.669454	-8.60172	-2.22638	3.03105	-2.4313	1.55429	0.548236
4830118	-10.404	4.20738	-3.59167	-1.62569	-2.22703	-0.82018	-0.89134	2.39031	1.88765	-3.60981
5086286	-12.6205	2.1231	-3.07538	-0.386537	-2.16861	0.376803	-1.0757	-1.41769	-0.664412	2.26983
3323035	-11.2353	1.7033	-3.24098	-0.170195	0.370305	-0.587359	-1.43178	1.02191	1.75283	-0.463423
1434260	-13.1805	3.23845	-3.10225	3.92459	11.9612	3.34713	-1.45132	3.83457	3.22032	-3.80332
3708135	-12.3561	3.36433	-1.32614	-1.44069	-5.35046	-1.0126	1.33936	2.1387	-0.15509	-1.74015
3359591	-13.3233	5.13045	-2.99027	-1.50758	-5.49825	-0.0397514	1.95298	1.76604	-3.29819	-1.88076
2418463	-9.28865	4.1741	0.0742238	4.56484	-2.53438	1.46042	2.58192	-0.248327	0.161529	-0.952425
3918303	39.3322	-39.0623	40.7769	-52.4246	8.84334	11.2616	26.7673	23.2365	4.88974	23.4473
5736436	-12.2924	3.62137	-1.21021	4.54678	8.40618	0.567227	2.12094	-2.42843	-21.6215	1.8206
5819508	-10.2475	4.70152	-2.00819	1.81985	1.71114	1.71825	2.01244	-0.486161	-5.49237	1.13057
1856495	-14.3659	4.46921	-2.58261	6.75632	16.8552	-0.0334097	-2.71658	-0.401834	4.24661	-2.07319
2710949	-14.8088	2.70266	-4.10279	3.86371	7.63566	-1.33976	-3.30421	-1.29743	2.35149	-1.97696
4512314	-11.7537	5.68415	-4.31942	1.08175	0.573341	1.81021	-0.170619	-3.53172	1.86981	2.27037
4027062	-14.2191	0.361972	1.69323	3.02134	-4.76046	1.76964	2.87115	-0.743905	-0.698514	-0.64652
5778895	-9.68652	1.9942	-3.95735	-0.487414	-2.97623	2.03006	2.50736	-3.12343	1.79819	-1.23034
3420862	-8.49771	1.53851	-2.67226	-4.91766	-5.54052	-2.95784	2.77848	1.90111	1.5305	-2.90698
2417863	-11.0965	1.22896	0.126226	2.92389	12.0898	-2.37078	-0.86736	-1.63175	3.58307	1.08242
5834761	-11.4944	2.5842	-2.58833	-3.87344	-9.08815	-3.18419	3.82576	-1.35841	1.14211	0.88733
2156899	-12.8011	5.64023	-1.18494	1.18059	-2.09071	-0.0798818	0.401014	0.0287559	2.34969	-1.2396
5325844	-16.1871	7.84664	-1.91714	8.58667	10.1159	-0.771725	-1.60177	0.358659	5.06235	-1.27608
5949556	-13.8006	4.63733	-1.93714	1.29918	9.8707	2.88114	-2.64707	1.54467	-1.69574	-1.73723
1180207	-12.7394	4.38826	-1.33534	4.36165	8.03695	1.5725	0.928995	2.32169	-1.54299	-3.8596
2782465	-11.2047	0.984275	0.0893236	-0.871856	-7.9145	6.61623	-4.58977	7.20956	-0.485067	-4.11135
5119756	-8.7512	3.56967	-3.51398	-0.0467252	-7.28695	-0.706559	-0.223761	3.78533	-1.18434	-0.431198
2503204	-12.0149	0.715163	-1.54661	-1.50962	1.96129	0.695704	2.48909	3.14359	-0.861939	-0.200899
4604148	-10.3922	2.25482	-0.249179	2.69952	4.34995	1.38063	0.98853	-0.347105	1.80959	3.80662
3993903	-14.8325	2.69256	-3.13054	4.85867	10.0511	-0.166857	0.1057	-0.144888	3.39107	-1.47925
5290094	-9.3452	-5.62924	-7.67738	2.92569	1.12769	2.60185	-1.9617	-2.05595	-3.68717	-2.49873
4120075	-10.6465	3.26926	-1.72595	0.133234	-3.44226	1.10372	3.50844	-0.55722	-2.26075	-1.11052
2512568	-13.7796	5.02393	-2.65671	5.62793	15.052	-1.74654	-1.90139	-0.798415	5.28923	-2.37505
1322590	-14.1822	5.42206	-1.84933	1.58218	-9.10777	0.345837	-0.09922	0.389005	0.526111	-4.74051
5448164	-16.0308	1.74914	-2.50943	6.56967	11.541	-0.216779	1.40768	3.43415	2.61674	-2.59283
4375536	-14.2141	2.33823	0.768685	1.71519	13.7305	-3.012	-0.430912	1.01322	1.85235	-2.44871
3915723	-12.0944	3.56906	-0.494912	-1.4801	-5.04412	-0.382865	1.51772	2.72422	-0.970489	-1.57547
2788734	-12.5118	3.36249	-1.08803	9.19184	22.5359	-0.59692	1.98429	3.04245	3.44949	-0.253904
3832924	-9.55973	2.10172	0.649605	-1.72144	-5.08062	-1.24704	0.478752	1.18433	0.189255	-0.0922775
2363716	-12.7846	3.60518	-3.74176	-1.21536	-9.44731	-2.28947	-2.2781	-5.16319	3.2719	5.09118
1259336	-9.42518	3.70032	-1.88283	-0.512121	-8.10045	1.64898	0.0825725	-0.370038	0.538676	0.495026
1363766	-13.3579	2.20808	-1.79284	5.95766	13.1148	-1.76843	0.337081	-4.17403	6.00351	0.0625887
